employee_id,age,gender,education_level,department,job_level,years_at_company,years_in_role,monthly_salary,training_hours_per_year,num_projects_completed,overtime_hours_per_month,absenteeism_days,certifications_earned,manager_rating,peer_rating,work_life_balance_score,job_satisfaction_score,last_promotion_years_ago,performance_score,salary_per_year_experience,productivity_index,training_to_experience_ratio,avg_rating,loyalty_score,engagement_score
2194,28,Female,Bachelor's,Sales,Senior,1,0,6537,29,5,14,1,4,3,3,7,5,0,1,6536.99,5.0,14.5,3.0,0.036,0.6
2195,38,Female,Bachelor's,Finance,Senior,6,2,7101,116,20,22,6,2,2,5,5,3,3,2,1183.5,3.333,16.571,3.5,0.158,0.4
2196,44,Male,PhD,Product,Mid,4,1,6579,115,22,3,0,5,2,3,8,3,3,1,1644.75,5.5,23.0,2.5,0.091,0.55
2197,47,Female,Master's,Support,Senior,0,0,5383,109,6,3,1,4,4,2,8,7,0,3,5383000000.0,6000000.0,109.0,3.0,0.0,0.75
2198,42,Female,Bachelor's,Marketing,Lead,1,0,9707,83,22,5,0,6,4,3,5,3,1,2,9706.99,22.0,41.5,3.5,0.024,0.4
2199,43,Female,Master's,Operations,Junior,3,0,2183,89,17,4,4,2,3,3,7,4,2,2,727.67,5.667,22.25,3.0,0.07,0.55
2200,28,Female,Bachelor's,Finance,Mid,2,2,4505,78,6,5,4,0,4,5,6,7,2,2,2252.5,3.0,26.0,4.5,0.071,0.65
2201,35,Male,Bachelor's,Engineering,Junior,7,0,3026,70,17,10,4,7,2,1,8,3,3,1,432.29,2.429,8.75,1.5,0.2,0.55
2202,36,Male,Master's,Product,Mid,6,0,4767,70,5,6,2,4,5,3,9,10,1,3,794.5,0.833,10.0,4.0,0.167,0.95
2203,28,Male,Master's,Operations,Mid,4,0,4055,113,23,3,0,6,5,5,5,10,4,3,1013.75,5.75,22.6,5.0,0.143,0.75
2204,30,Female,Bachelor's,Finance,Senior,8,6,6968,28,17,3,9,4,5,3,7,2,1,1,871.0,2.125,3.111,4.0,0.267,0.45
2205,29,Male,Bachelor's,Product,Junior,4,0,2868,22,29,5,2,1,5,2,1,10,3,2,717.0,7.25,4.4,3.5,0.138,0.55
2206,44,Female,Bachelor's,Support,Mid,16,0,4184,33,17,3,2,3,3,3,8,7,8,1,261.5,1.062,1.941,3.0,0.364,0.75
2207,50,Male,Bachelor's,Marketing,Senior,1,1,7365,83,29,3,3,4,3,3,3,5,1,2,7364.99,29.0,41.5,3.0,0.02,0.4
2208,39,Male,Bachelor's,HR,Mid,6,3,4562,14,13,0,0,6,4,3,1,1,0,1,760.33,2.167,2.0,3.5,0.154,0.1
2209,52,Female,Bachelor's,Support,Senior,2,1,5919,96,22,0,0,2,2,3,6,10,1,3,2959.5,11.0,32.0,2.5,0.038,0.8
2210,51,Male,Bachelor's,HR,Mid,1,1,4205,52,7,3,2,3,3,4,8,8,0,3,4205.0,7.0,26.0,3.5,0.02,0.8
2211,56,Male,Bachelor's,Engineering,Manager,0,0,11839,16,22,8,1,0,2,5,3,3,0,1,11839000000.0,22000000.0,16.0,3.5,0.0,0.3
2212,39,Female,High School,HR,Mid,4,3,3769,63,21,1,1,6,4,1,1,7,3,1,942.25,5.25,12.6,2.5,0.103,0.4
2213,38,Male,Bachelor's,Finance,Senior,1,1,7772,83,6,3,8,3,4,3,3,6,1,2,7771.99,6.0,41.5,3.5,0.026,0.45
2214,35,Female,Master's,Engineering,Lead,1,1,9083,60,29,2,3,1,3,3,5,10,0,3,9082.99,29.0,30.0,3.0,0.029,0.75
2215,52,Female,Master's,Operations,Mid,23,17,3752,56,14,0,2,7,1,4,8,6,9,1,163.13,0.609,2.333,2.5,0.442,0.7
2216,45,Male,Bachelor's,Support,Junior,8,2,2509,76,16,15,4,0,4,3,9,8,1,2,313.62,2.0,8.444,3.5,0.178,0.85
2217,56,Female,High School,Support,Senior,6,5,6694,107,3,9,12,4,1,4,9,4,5,2,1115.67,0.5,15.286,2.5,0.107,0.65
2218,55,Female,Bachelor's,Marketing,Mid,7,3,4547,87,9,0,0,6,5,4,4,4,1,3,649.57,1.286,10.875,4.5,0.127,0.4
2219,24,Male,Bachelor's,Engineering,Lead,17,9,11430,117,15,6,7,5,3,2,8,3,8,1,672.35,0.882,6.5,2.5,0.708,0.55
2220,58,Male,Bachelor's,Operations,Manager,4,0,9347,110,21,2,3,0,4,4,5,1,2,3,2336.75,5.25,22.0,4.0,0.069,0.3
2221,47,Male,Bachelor's,Support,Mid,1,1,3248,119,18,26,0,6,3,2,3,10,0,3,3248.0,18.0,59.5,2.5,0.021,0.65
2222,44,Female,Bachelor's,Engineering,Mid,9,4,5748,36,28,1,1,7,2,3,5,3,8,1,638.67,3.111,3.6,2.5,0.205,0.4
2223,36,Male,Master's,Sales,Mid,6,6,4844,6,10,1,2,7,4,3,2,1,2,1,807.33,1.667,0.857,3.5,0.167,0.15
2224,25,Female,Bachelor's,Sales,Mid,2,2,4616,7,10,4,4,0,4,3,6,6,1,1,2308.0,5.0,2.333,3.5,0.08,0.6
2225,50,Female,Bachelor's,Engineering,Senior,3,0,7928,86,23,9,1,1,5,4,1,8,1,3,2642.67,7.667,21.5,4.5,0.06,0.45
2226,43,Female,Master's,Support,Senior,2,1,6166,77,3,1,3,2,4,4,6,3,0,2,3083.0,1.5,25.667,4.0,0.047,0.45
2227,46,Male,Bachelor's,Product,Mid,13,10,4694,67,1,6,4,0,2,3,5,4,12,1,361.08,0.077,4.786,2.5,0.283,0.45
2228,34,Male,Bachelor's,HR,Junior,2,0,2306,20,3,0,2,6,3,5,9,5,0,2,1153.0,1.5,6.667,4.0,0.059,0.7
2229,39,Female,Bachelor's,Sales,Mid,16,2,4121,60,25,12,7,7,3,3,7,7,6,2,257.56,1.562,3.529,3.0,0.41,0.7
2230,54,Male,Bachelor's,Product,Mid,12,0,5252,109,5,0,8,2,2,2,6,6,8,1,437.67,0.417,8.385,2.0,0.222,0.6
2231,37,Male,Master's,Product,Lead,4,3,8819,73,7,12,2,3,4,2,7,2,0,2,2204.75,1.75,14.6,3.0,0.108,0.45
2232,23,Male,Bachelor's,Marketing,Junior,4,4,2445,85,3,3,14,5,5,4,10,7,0,3,611.25,0.75,17.0,4.5,0.174,0.85
2233,56,Male,Bachelor's,Operations,Lead,2,2,7357,93,4,2,0,1,4,5,5,8,1,3,3678.5,2.0,31.0,4.5,0.036,0.65
2234,55,Female,Bachelor's,Finance,Senior,0,0,7304,93,17,18,0,7,4,4,1,1,0,2,7304000000.0,17000000.0,93.0,4.0,0.0,0.1
2235,51,Male,High School,Sales,Senior,0,0,5852,79,3,23,1,4,4,5,9,6,0,3,5852000000.0,3000000.0,79.0,4.5,0.0,0.75
2236,34,Male,Master's,Engineering,Mid,7,0,5463,74,23,5,3,7,5,3,5,9,0,3,780.43,3.286,9.25,4.0,0.206,0.7
2237,34,Male,Master's,HR,Senior,3,3,7029,85,4,0,3,6,3,3,4,7,1,1,2343.0,1.333,21.25,3.0,0.088,0.55
2238,39,Female,Bachelor's,Finance,Senior,0,0,7601,28,2,3,2,6,4,4,6,5,0,2,7601000000.0,2000000.0,28.0,4.0,0.0,0.55
2239,53,Female,Bachelor's,Operations,Senior,1,1,7213,24,14,3,0,6,5,4,5,10,1,3,7212.99,14.0,12.0,4.5,0.019,0.75
2240,53,Male,Bachelor's,Product,Mid,14,0,5903,57,5,3,0,0,3,3,1,10,3,1,421.64,0.357,3.8,3.0,0.264,0.55
2241,56,Female,Master's,Operations,Mid,2,1,4490,13,21,4,7,5,3,5,2,9,0,2,2245.0,10.5,4.333,4.0,0.036,0.55
2242,50,Female,Bachelor's,Support,Senior,11,4,5667,77,2,0,8,5,5,1,4,2,7,2,515.18,0.182,6.417,3.0,0.22,0.3
2243,50,Female,High School,Sales,Junior,1,0,2756,65,15,6,4,2,4,3,8,7,0,2,2756.0,15.0,32.5,3.5,0.02,0.75
2244,37,Female,Bachelor's,Operations,Mid,3,0,4484,53,11,6,4,0,3,4,5,9,2,2,1494.67,3.667,13.25,3.5,0.081,0.7
2245,31,Male,Bachelor's,Operations,Manager,0,0,9207,76,22,0,3,6,4,4,7,2,0,3,9207000000.0,22000000.0,76.0,4.0,0.0,0.45
2246,51,Male,Bachelor's,HR,Junior,3,1,2029,66,10,4,0,5,3,3,2,10,0,2,676.33,3.333,16.5,3.0,0.059,0.6
2247,46,Male,High School,Support,Mid,5,1,3934,29,20,4,2,7,4,3,8,6,4,2,786.8,4.0,4.833,3.5,0.109,0.7
2248,41,Male,Bachelor's,Support,Mid,1,0,3325,17,1,5,4,6,3,3,5,9,0,1,3325.0,1.0,8.5,3.0,0.024,0.7
2249,26,Non-binary,Bachelor's,Product,Senior,4,2,7060,53,19,0,3,6,3,4,4,3,0,1,1765.0,4.75,10.6,3.5,0.154,0.35
2250,22,Male,Bachelor's,HR,Junior,5,2,2500,99,14,4,0,6,4,4,9,8,4,3,500.0,2.8,16.5,4.0,0.227,0.85
2251,51,Male,Master's,HR,Senior,5,0,6190,20,25,1,12,1,4,4,6,5,4,2,1238.0,5.0,3.333,4.0,0.098,0.55
2252,24,Female,High School,Engineering,Junior,7,5,2791,52,26,3,7,4,5,3,4,7,3,2,398.71,3.714,6.5,4.0,0.292,0.55
2253,35,Female,Bachelor's,Operations,Junior,1,1,2541,82,23,7,1,3,3,5,8,3,0,3,2541.0,23.0,41.0,4.0,0.029,0.55
2254,51,Male,Master's,Operations,Senior,4,2,6853,15,29,6,3,7,5,4,3,8,2,2,1713.25,7.25,3.0,4.5,0.078,0.55
2255,25,Male,Bachelor's,Support,Mid,19,0,3326,27,22,0,10,3,3,3,10,2,15,1,175.05,1.158,1.35,3.0,0.76,0.6
2256,39,Male,Bachelor's,Operations,Manager,11,3,10802,3,14,4,0,2,3,3,2,8,3,1,982.0,1.273,0.25,3.0,0.282,0.5
2257,58,Female,Master's,Marketing,Junior,15,12,2215,114,1,17,2,5,5,3,7,2,12,2,147.67,0.067,7.125,4.0,0.259,0.45
2258,46,Male,Bachelor's,HR,Mid,2,0,5048,54,25,0,2,3,4,3,4,7,2,1,2524.0,12.5,18.0,3.5,0.043,0.55
2259,22,Male,Master's,Finance,Junior,7,0,2876,14,29,9,2,2,3,5,4,2,5,1,410.86,4.143,1.75,4.0,0.318,0.3
2260,36,Female,Bachelor's,Support,Mid,4,3,3804,63,9,6,7,4,3,4,10,7,3,1,951.0,2.25,12.6,3.5,0.111,0.85
2261,30,Male,Bachelor's,Sales,Manager,0,0,8547,64,17,7,1,6,4,5,9,1,0,2,8547000000.0,17000000.0,64.0,4.5,0.0,0.5
2262,36,Female,Bachelor's,Support,Lead,8,1,7080,111,14,1,0,7,4,3,2,6,5,3,885.0,1.75,12.333,3.5,0.222,0.4
2263,45,Male,Bachelor's,Product,Junior,5,1,3196,110,13,1,0,7,5,4,1,10,4,3,639.2,2.6,18.333,4.5,0.111,0.55
2264,25,Male,Master's,Finance,Senior,1,1,7435,15,13,11,0,0,4,3,7,7,1,2,7434.99,13.0,7.5,3.5,0.04,0.7
2265,33,Female,Master's,Product,Senior,0,0,7372,117,6,2,2,1,5,2,8,4,0,3,7372000000.0,6000000.0,117.0,3.5,0.0,0.6
2266,58,Female,Master's,Engineering,Junior,9,1,2942,19,7,0,5,4,4,4,3,1,8,1,326.89,0.778,1.9,4.0,0.155,0.2
2267,58,Male,PhD,Engineering,Junior,0,0,3617,63,2,4,0,4,5,2,2,6,0,1,3617000000.0,2000000.0,63.0,3.5,0.0,0.4
2268,27,Female,Master's,Product,Lead,0,0,9926,32,26,0,4,3,2,4,4,4,0,1,9926000000.0,26000000.0,32.0,3.0,0.0,0.4
2269,45,Female,Bachelor's,Operations,Manager,2,2,11059,80,8,7,4,3,5,4,2,3,2,3,5529.5,4.0,26.667,4.5,0.044,0.25
2270,32,Female,Bachelor's,Finance,Manager,0,0,10894,68,24,5,1,1,3,4,2,4,0,2,10894000000.0,24000000.0,68.0,3.5,0.0,0.3
2271,34,Male,Bachelor's,Operations,Senior,12,1,5978,68,6,10,3,7,5,2,5,6,5,2,498.17,0.5,5.231,3.5,0.353,0.55
2272,55,Non-binary,High School,Support,Senior,3,2,6083,57,25,7,4,0,2,4,10,5,1,1,2027.67,8.333,14.25,3.0,0.055,0.75
2273,46,Male,Master's,Marketing,Mid,4,2,3664,38,3,0,2,4,4,5,5,2,0,2,916.0,0.75,7.6,4.5,0.087,0.35
2274,28,Male,Bachelor's,Engineering,Junior,13,10,2855,76,18,2,1,5,4,5,8,2,0,3,219.62,1.385,5.429,4.5,0.464,0.5
2275,25,Male,High School,Engineering,Junior,3,3,3606,107,18,7,3,3,5,4,9,3,2,3,1202.0,6.0,26.75,4.5,0.12,0.6
2276,29,Male,High School,Finance,Senior,2,1,6621,35,22,2,15,7,4,4,2,6,2,2,3310.5,11.0,11.667,4.0,0.069,0.4
2277,41,Female,Bachelor's,Engineering,Senior,7,1,6647,93,23,17,2,4,3,3,1,1,3,1,949.57,3.286,11.625,3.0,0.171,0.1
2278,50,Male,Bachelor's,Marketing,Lead,2,1,9865,67,6,6,1,0,4,4,3,7,0,2,4932.5,3.0,22.333,4.0,0.04,0.5
2279,31,Male,Bachelor's,Marketing,Lead,1,1,7153,86,11,0,2,7,3,4,6,8,0,3,7152.99,11.0,43.0,3.5,0.032,0.7
2280,55,Female,Bachelor's,Marketing,Lead,6,3,8465,20,3,10,0,2,3,4,5,7,5,1,1410.83,0.5,2.857,3.5,0.109,0.6
2281,47,Male,Bachelor's,Sales,Manager,8,3,10614,62,16,0,3,0,3,4,8,3,6,3,1326.75,2.0,6.889,3.5,0.17,0.55
2282,24,Male,Master's,Marketing,Junior,7,2,2000,84,5,0,1,4,3,3,8,6,5,2,285.71,0.714,10.5,3.0,0.292,0.7
2283,27,Male,Bachelor's,Marketing,Senior,19,0,6387,5,24,6,0,4,4,2,2,4,12,1,336.16,1.263,0.25,3.0,0.704,0.3
2284,26,Male,Bachelor's,Sales,Senior,7,2,7183,23,22,10,2,1,5,4,9,5,0,3,1026.14,3.143,2.875,4.5,0.269,0.7
2285,26,Male,Bachelor's,Operations,Mid,7,2,4314,110,2,3,0,7,5,3,4,3,6,3,616.29,0.286,13.75,4.0,0.269,0.35
2286,44,Female,Bachelor's,Support,Manager,9,8,9404,52,15,1,2,7,2,3,1,5,8,1,1044.89,1.667,5.2,2.5,0.205,0.3
2287,30,Male,High School,HR,Lead,0,0,7609,94,16,2,0,7,2,1,2,6,0,1,7609000000.0,16000000.0,94.0,1.5,0.0,0.4
2288,56,Male,Bachelor's,Engineering,Junior,2,0,3481,82,7,2,0,4,3,3,6,8,2,1,1740.5,3.5,27.333,3.0,0.036,0.7
2289,41,Female,Bachelor's,Marketing,Junior,6,4,2444,101,16,1,6,7,3,4,5,6,3,2,407.33,2.667,14.429,3.5,0.146,0.55
2290,56,Female,Bachelor's,Engineering,Senior,4,4,6978,75,24,1,9,7,2,4,7,9,4,3,1744.5,6.0,15.0,3.0,0.071,0.8
2291,39,Male,Bachelor's,Finance,Senior,0,0,6526,77,4,4,0,3,3,1,9,10,0,2,6526000000.0,4000000.0,77.0,2.0,0.0,0.95
2292,38,Female,Bachelor's,Engineering,Manager,1,0,10636,49,28,11,3,5,4,3,6,10,0,3,10635.99,28.0,24.5,3.5,0.026,0.8
2293,45,Male,Master's,Product,Junior,2,1,3440,11,16,1,1,1,4,3,6,10,2,2,1720.0,8.0,3.667,3.5,0.044,0.8
2294,24,Male,Bachelor's,Operations,Junior,4,0,2121,55,17,1,2,4,4,3,2,10,3,2,530.25,4.25,11.0,3.5,0.167,0.6
2295,53,Female,PhD,Support,Mid,8,3,3852,119,2,9,2,7,3,3,7,4,2,1,481.5,0.25,13.222,3.0,0.151,0.55
2296,56,Male,Bachelor's,Sales,Junior,13,2,2676,14,16,6,1,0,4,5,2,2,5,1,205.85,1.231,1.0,4.5,0.232,0.2
2297,59,Female,Bachelor's,Engineering,Junior,6,2,3216,82,4,13,4,4,5,1,7,9,5,3,536.0,0.667,11.714,3.0,0.102,0.8
2298,34,Male,Master's,Engineering,Lead,9,7,11695,91,7,0,0,0,3,4,8,3,0,2,1299.44,0.778,9.1,3.5,0.265,0.55
2299,46,Female,Master's,Engineering,Mid,3,3,5179,39,18,0,0,0,2,5,1,7,1,1,1726.33,6.0,9.75,3.5,0.065,0.4
2300,30,Male,Bachelor's,HR,Mid,2,2,4421,40,6,3,5,4,3,5,9,4,1,2,2210.5,3.0,13.333,4.0,0.067,0.65
2301,25,Female,Bachelor's,HR,Junior,2,2,2509,68,18,4,4,0,2,3,8,1,2,2,1254.5,9.0,22.667,2.5,0.08,0.45
2302,35,Female,High School,Finance,Mid,4,2,4923,68,28,3,2,5,4,4,9,8,1,3,1230.75,7.0,13.6,4.0,0.114,0.85
2303,58,Female,High School,Sales,Lead,0,0,10711,5,7,4,2,2,3,1,5,4,0,1,10711000000.0,7000000.0,5.0,2.0,0.0,0.45
2304,55,Male,Bachelor's,Engineering,Senior,4,1,6953,86,2,0,2,1,4,3,4,6,4,2,1738.25,0.5,17.2,3.5,0.073,0.5
2305,32,Female,Bachelor's,Engineering,Senior,5,1,9172,66,19,3,2,4,3,2,1,7,3,1,1834.4,3.8,11.0,2.5,0.156,0.4
2306,24,Female,Bachelor's,Engineering,Mid,2,1,5772,100,9,5,1,6,4,4,9,8,1,3,2886.0,4.5,33.333,4.0,0.083,0.85
2307,49,Female,Bachelor's,Engineering,Mid,15,3,5156,32,29,2,2,2,1,2,4,10,11,1,343.73,1.933,2.0,1.5,0.306,0.7
2308,50,Female,Master's,HR,Mid,4,2,4845,42,4,5,3,7,4,4,4,2,1,1,1211.25,1.0,8.4,4.0,0.08,0.3
2309,30,Female,Master's,Operations,Mid,1,1,3396,20,14,3,4,0,3,4,4,9,1,2,3396.0,14.0,10.0,3.5,0.033,0.65
2310,24,Male,Master's,Operations,Lead,3,2,7503,83,5,2,4,0,1,5,2,10,3,2,2501.0,1.667,20.75,3.0,0.125,0.6
2311,46,Male,Bachelor's,Finance,Mid,5,2,4395,64,25,1,1,1,5,4,4,3,4,3,879.0,5.0,10.667,4.5,0.109,0.35
2312,55,Male,Master's,Product,Senior,1,0,8134,102,7,2,2,2,4,3,2,1,0,2,8133.99,7.0,51.0,3.5,0.018,0.15
2313,33,Male,Master's,Marketing,Junior,0,0,2332,110,8,0,1,2,2,3,8,2,0,1,2332000000.0,8000000.0,110.0,2.5,0.0,0.5
2314,30,Non-binary,Bachelor's,Sales,Senior,4,0,7172,16,15,5,3,4,4,2,7,8,2,2,1793.0,3.75,3.2,3.0,0.133,0.75
2315,36,Female,Bachelor's,Operations,Lead,14,13,7769,92,27,9,2,7,4,4,10,10,1,3,554.93,1.929,6.133,4.0,0.389,1.0
2316,46,Non-binary,Master's,Product,Senior,3,3,7438,7,19,2,8,0,4,4,2,6,2,2,2479.33,6.333,1.75,4.0,0.065,0.4
2317,26,Male,Bachelor's,Support,Senior,11,0,5843,63,27,0,4,6,3,4,2,1,7,1,531.18,2.455,5.25,3.5,0.423,0.15
2318,32,Female,Bachelor's,Support,Manager,9,4,8393,89,11,21,9,3,5,1,2,9,0,2,932.56,1.222,8.9,3.0,0.281,0.55
2319,55,Female,Bachelor's,Engineering,Senior,0,0,7240,27,20,1,4,7,3,4,1,7,0,2,7240000000.0,20000000.0,27.0,3.5,0.0,0.4
2320,45,Female,Bachelor's,Support,Mid,6,0,4800,97,23,0,14,6,3,4,6,10,3,3,800.0,3.833,13.857,3.5,0.133,0.8
2321,36,Female,Master's,Operations,Mid,2,1,3963,89,4,2,4,4,3,5,6,3,2,2,1981.5,2.0,29.667,4.0,0.056,0.45
2322,59,Male,Bachelor's,Finance,Senior,1,1,5836,12,18,6,13,4,4,4,1,7,1,1,5835.99,18.0,6.0,4.0,0.017,0.4
2323,29,Female,Bachelor's,Marketing,Senior,5,1,6009,107,14,1,0,4,5,3,1,6,4,3,1201.8,2.8,17.833,4.0,0.172,0.35
2324,26,Female,Bachelor's,Operations,Mid,6,5,3638,100,26,4,0,1,5,3,6,3,0,3,606.33,4.333,14.286,4.0,0.231,0.45
2325,47,Male,Bachelor's,Finance,Mid,0,0,5413,12,6,2,3,1,4,3,6,8,0,2,5413000000.0,6000000.0,12.0,3.5,0.0,0.7
2326,39,Male,Bachelor's,Support,Manager,12,9,8902,37,25,0,16,7,5,4,4,1,0,2,741.83,2.083,2.846,4.5,0.308,0.25
2327,27,Female,Bachelor's,HR,Junior,6,1,2599,24,16,2,2,4,4,4,3,5,5,1,433.17,2.667,3.429,4.0,0.222,0.4
2328,58,Female,Master's,Marketing,Mid,13,4,4213,110,18,6,0,5,4,3,9,8,2,3,324.08,1.385,7.857,3.5,0.224,0.85
2329,34,Non-binary,High School,Finance,Junior,1,1,2916,61,1,4,2,3,5,3,6,3,1,1,2916.0,1.0,30.5,4.0,0.029,0.45
2330,49,Female,Bachelor's,Product,Lead,14,11,9528,22,8,0,4,2,1,2,1,10,3,1,680.57,0.571,1.467,1.5,0.286,0.55
2331,26,Male,Master's,Operations,Junior,2,0,2479,85,1,0,1,2,4,5,3,6,1,1,1239.5,0.5,28.333,4.5,0.077,0.45
2332,34,Male,Bachelor's,HR,Senior,0,0,6772,20,1,5,5,0,4,3,1,10,0,2,6772000000.0,1000000.0,20.0,3.5,0.0,0.55
2333,38,Male,Master's,Product,Junior,7,5,3230,53,19,8,14,2,5,3,3,2,4,2,461.43,2.714,6.625,4.0,0.184,0.25
2334,53,Male,Master's,Finance,Senior,6,5,7875,62,21,2,9,6,5,3,2,9,1,2,1312.5,3.5,8.857,4.0,0.113,0.55
2335,50,Male,Master's,Finance,Lead,4,2,9974,29,29,4,1,2,5,3,5,2,3,2,2493.5,7.25,5.8,4.0,0.08,0.35
2336,24,Male,Bachelor's,Support,Mid,3,0,4081,74,28,0,1,3,5,4,3,5,0,3,1360.33,9.333,18.5,4.5,0.125,0.4
2337,55,Male,Bachelor's,Product,Mid,0,0,5358,67,25,1,1,2,4,5,7,3,0,3,5358000000.0,25000000.0,67.0,4.5,0.0,0.5
2338,48,Female,Bachelor's,Operations,Mid,4,3,4316,96,27,0,2,6,1,3,8,10,3,3,1079.0,6.75,19.2,2.0,0.083,0.9
2339,34,Male,Bachelor's,Marketing,Mid,2,1,4895,110,10,7,0,3,1,4,7,9,1,2,2447.5,5.0,36.667,2.5,0.059,0.8
2340,54,Female,Master's,HR,Lead,4,3,7390,75,18,2,5,1,4,3,2,9,4,2,1847.5,4.5,15.0,3.5,0.074,0.55
2341,27,Female,Master's,Support,Mid,2,1,3429,72,12,8,1,3,3,5,10,7,2,3,1714.5,6.0,24.0,4.0,0.074,0.85
2342,45,Male,Master's,Engineering,Senior,16,1,7161,31,28,6,8,1,4,3,10,10,6,3,447.56,1.75,1.824,3.5,0.356,1.0
2343,40,Male,Master's,Sales,Junior,4,2,2800,74,17,8,10,3,3,1,7,5,4,1,700.0,4.25,14.8,2.0,0.1,0.6
2344,37,Male,Master's,Marketing,Junior,6,0,2138,100,1,1,0,4,5,4,10,9,1,3,356.33,0.167,14.286,4.5,0.162,0.95
2345,49,Male,Bachelor's,Support,Mid,13,9,3923,23,8,1,17,6,3,3,3,7,1,1,301.77,0.615,1.643,3.0,0.265,0.5
2346,54,Female,Bachelor's,HR,Senior,4,1,6181,6,10,17,4,5,5,1,7,2,2,1,1545.25,2.5,1.2,3.0,0.074,0.45
2347,34,Male,Master's,Product,Mid,0,0,5799,71,26,6,2,7,5,4,1,10,0,3,5799000000.0,26000000.0,71.0,4.5,0.0,0.55
2348,46,Male,Bachelor's,Finance,Senior,0,0,6996,96,10,8,1,1,4,4,2,1,0,3,6996000000.0,10000000.0,96.0,4.0,0.0,0.15
2349,57,Male,High School,Product,Junior,6,5,3061,88,18,0,2,1,3,3,10,10,0,3,510.17,3.0,12.571,3.0,0.105,1.0
2350,48,Non-binary,Bachelor's,Support,Junior,1,0,2502,0,29,2,1,2,4,4,1,10,0,2,2502.0,29.0,0.0,4.0,0.021,0.55
2351,59,Female,Master's,HR,Senior,4,1,7114,2,9,6,3,1,4,4,9,4,3,2,1778.5,2.25,0.4,4.0,0.068,0.65
2352,28,Female,Bachelor's,Product,Lead,1,0,9222,103,25,0,0,3,3,4,2,10,1,3,9221.99,25.0,51.5,3.5,0.036,0.6
2353,26,Male,Master's,Product,Junior,1,0,3181,27,2,4,3,4,2,4,2,8,0,1,3181.0,2.0,13.5,3.0,0.038,0.5
2354,52,Female,Master's,Sales,Senior,3,3,7077,42,3,2,1,4,3,4,6,6,0,2,2359.0,1.0,10.5,3.5,0.058,0.6
2355,44,Female,Bachelor's,Operations,Mid,18,3,4322,96,2,0,0,2,2,3,7,2,15,1,240.11,0.111,5.053,2.5,0.409,0.45
2356,31,Female,High School,Support,Senior,4,0,5477,45,6,1,3,3,3,3,2,5,2,1,1369.25,1.5,9.0,3.0,0.129,0.35
2357,53,Non-binary,Bachelor's,Sales,Lead,13,3,9824,0,23,1,3,3,3,3,4,9,4,2,755.69,1.769,0.0,3.0,0.245,0.65
2358,51,Male,Master's,Support,Lead,16,1,5778,37,12,0,2,0,4,3,3,6,1,1,361.12,0.75,2.176,3.5,0.314,0.45
2359,52,Female,Master's,Engineering,Senior,1,0,7782,116,22,4,0,7,5,4,5,6,0,3,7781.99,22.0,58.0,4.5,0.019,0.55
2360,39,Female,Master's,Engineering,Mid,1,0,5659,90,19,1,8,1,4,3,9,7,1,3,5658.99,19.0,45.0,3.5,0.026,0.8
2361,57,Male,Bachelor's,Sales,Lead,7,3,9106,101,28,1,3,2,5,3,2,5,2,2,1300.86,4.0,12.625,4.0,0.123,0.35
2362,23,Male,Bachelor's,Marketing,Mid,10,9,4966,34,15,11,0,4,4,3,5,3,2,2,496.6,1.5,3.091,3.5,0.435,0.4
2363,35,Non-binary,Bachelor's,Marketing,Junior,3,2,2939,73,19,3,2,6,4,3,8,3,1,3,979.67,6.333,18.25,3.5,0.086,0.55
2364,34,Male,Master's,Product,Mid,24,12,5059,75,12,2,2,5,3,4,6,5,15,2,210.79,0.5,3.0,3.5,0.706,0.55
2365,50,Female,Bachelor's,Product,Manager,0,0,13536,73,18,6,0,0,3,3,4,4,0,1,13536000000.0,18000000.0,73.0,3.0,0.0,0.4
2366,33,Non-binary,Bachelor's,Finance,Lead,1,0,8821,53,16,12,3,7,5,4,10,5,0,3,8820.99,16.0,26.5,4.5,0.03,0.75
2367,23,Female,Bachelor's,Engineering,Junior,4,3,3552,97,2,0,6,3,5,3,8,9,2,3,888.0,0.5,19.4,4.0,0.174,0.85
2368,53,Male,High School,Support,Senior,3,2,6643,23,11,2,5,1,4,5,3,5,3,3,2214.33,3.667,5.75,4.5,0.057,0.4
2369,34,Female,Bachelor's,Finance,Lead,0,0,10654,27,12,4,0,4,1,5,4,4,0,1,10654000000.0,12000000.0,27.0,3.0,0.0,0.4
2370,48,Male,Bachelor's,Engineering,Mid,2,2,5473,21,5,1,7,6,4,4,9,4,1,2,2736.5,2.5,7.0,4.0,0.042,0.65
2371,38,Female,Bachelor's,Sales,Mid,0,0,4431,108,27,7,1,0,3,5,5,1,0,3,4431000000.0,27000000.0,108.0,4.0,0.0,0.3
2372,52,Male,Bachelor's,Marketing,Senior,5,1,5559,15,27,17,11,3,1,4,6,10,3,1,1111.8,5.4,2.5,2.5,0.096,0.8
2373,55,Female,Master's,Product,Mid,11,2,5370,12,24,14,0,4,5,5,2,4,11,2,488.18,2.182,1.0,5.0,0.2,0.3
2374,45,Female,Master's,Marketing,Junior,10,6,2332,99,6,1,2,4,4,4,9,4,4,3,233.2,0.6,9.0,4.0,0.222,0.65
2375,56,Female,Bachelor's,Sales,Senior,6,3,6329,99,25,1,3,3,4,5,8,9,3,3,1054.83,4.167,14.143,4.5,0.107,0.85
