employee_id,age,gender,education_level,department,job_level,years_at_company,years_in_role,monthly_salary,training_hours_per_year,num_projects_completed,overtime_hours_per_month,absenteeism_days,certifications_earned,manager_rating,peer_rating,work_life_balance_score,job_satisfaction_score,last_promotion_years_ago,performance_score
2641,24,Female,Bachelor's,Product,Junior,0,0,2651,47,14,11,3,1,2,4,9,3,0,2
2642,35,Male,Bachelor's,Product,Junior,7,1,3296,90,2,8,2,3,4,3,7,4,6,3
2643,37,Male,Bachelor's,Sales,Junior,2,1,2727,7,26,13,0,5,3,3,6,9,2,1
2644,31,Male,PhD,Engineering,Junior,8,7,2695,55,19,10,2,3,3,5,5,6,6,3
2645,50,Female,Master's,Marketing,Mid,1,0,4009,16,26,10,4,5,4,3,7,9,0,3
2646,31,Male,Master's,Operations,Mid,2,1,4306,68,28,0,6,2,4,4,3,8,0,3
2647,33,Female,Bachelor's,Product,Senior,7,4,7388,11,3,9,2,4,4,3,5,7,5,1
2648,51,Female,Master's,Engineering,Junior,18,18,3023,37,2,4,0,0,4,5,2,5,13,2
2649,22,Male,Bachelor's,Product,Senior,0,0,7754,17,28,2,2,7,4,3,5,9,0,3
2650,26,Female,Bachelor's,Sales,Senior,8,5,7111,25,2,0,6,0,4,3,7,4,0,1
2651,41,Female,Master's,Support,Senior,1,1,4817,94,22,5,2,7,4,4,10,4,1,3
2652,29,Male,Bachelor's,HR,Lead,4,3,8352,36,7,1,4,1,4,5,7,8,2,3
2653,33,Male,High School,Engineering,Junior,1,1,2989,69,4,3,2,6,4,5,9,4,0,3
2654,22,Female,High School,Finance,Junior,4,1,2994,40,17,5,1,0,5,4,3,7,2,3
2655,41,Male,Bachelor's,HR,Mid,2,2,4151,78,6,12,6,2,3,4,8,4,1,1
2656,49,Female,Master's,Product,Junior,2,2,2960,41,7,8,0,0,4,4,5,1,2,2
2657,58,Male,Bachelor's,Finance,Senior,0,0,6732,112,20,2,2,1,2,4,7,10,0,3
2658,58,Male,Master's,Finance,Mid,0,0,4857,89,6,2,0,0,3,5,1,9,0,2
2659,33,Male,Bachelor's,Finance,Mid,12,9,5812,114,9,1,0,4,3,3,1,4,4,1
2660,58,Male,Bachelor's,Engineering,Junior,31,20,2807,75,20,2,2,5,5,4,4,3,4,3
2661,49,Female,Bachelor's,Marketing,Mid,7,3,5115,40,28,0,2,3,4,4,5,3,3,3
2662,36,Male,Master's,Product,Senior,1,0,7609,46,26,17,4,3,4,4,10,9,1,3
2663,27,Female,Bachelor's,HR,Senior,2,1,6272,13,4,4,5,5,1,5,3,8,2,1
2664,41,Female,Master's,Sales,Junior,6,1,2451,0,26,0,5,3,4,3,6,10,5,2
2665,35,Female,Master's,Marketing,Junior,17,14,2422,16,28,2,2,4,5,3,3,7,14,1
2666,23,Female,Bachelor's,Product,Junior,3,3,2967,96,5,3,3,2,3,3,5,7,2,1
2667,30,Male,Bachelor's,Support,Junior,8,0,2014,54,19,3,3,1,1,3,1,4,5,1
2668,58,Male,Master's,Support,Lead,18,17,6976,92,10,0,2,4,3,3,3,3,9,1
2669,41,Female,Master's,Engineering,Junior,10,8,3117,52,18,15,3,1,4,5,7,4,6,2
2670,47,Male,High School,Finance,Senior,1,1,8888,117,15,1,11,2,4,4,3,6,1,3
2671,50,Female,Bachelor's,Sales,Lead,0,0,7692,108,25,0,0,4,4,5,5,4,0,3
2672,22,Male,Master's,Product,Junior,3,0,3157,30,29,0,9,0,4,3,7,4,1,3
2673,56,Female,Master's,HR,Mid,3,2,4269,61,1,4,0,6,3,5,2,2,1,1
2674,27,Female,Bachelor's,Product,Manager,1,1,10697,7,5,0,1,2,4,4,3,7,0,1
2675,58,Female,Master's,Marketing,Lead,1,1,8883,29,5,0,1,3,3,1,4,6,1,1
2676,26,Female,PhD,Support,Mid,7,1,3600,76,8,2,3,4,3,4,5,2,0,3
2677,54,Female,Bachelor's,Operations,Senior,3,0,4692,79,22,4,0,2,4,5,9,5,2,3
2678,35,Female,Master's,Marketing,Lead,1,0,8860,65,22,0,8,2,5,2,9,6,1,3
2679,33,Female,High School,Product,Mid,4,0,4626,44,22,1,7,4,4,4,4,5,2,2
2680,41,Male,High School,Sales,Lead,5,4,7795,17,20,2,4,3,4,5,9,4,5,3
2681,45,Male,Bachelor's,Product,Mid,7,3,5566,98,15,0,2,5,3,1,4,9,0,1
2682,55,Male,High School,Product,Mid,0,0,5027,44,17,3,10,3,2,4,2,3,0,1
2683,46,Non-binary,Master's,Engineering,Manager,6,5,13601,18,19,0,7,2,3,3,10,2,2,1
2684,50,Male,High School,HR,Lead,4,0,8874,76,29,0,2,1,5,3,1,9,3,3
2685,52,Female,Bachelor's,Sales,Mid,0,0,4287,114,13,3,4,5,5,4,7,8,0,3
2686,44,Female,Bachelor's,Product,Junior,7,6,3372,67,26,1,3,7,5,2,4,9,7,3
2687,59,Female,Bachelor's,Finance,Senior,2,0,6933,82,28,0,3,5,2,4,8,10,0,3
2688,41,Female,High School,HR,Senior,2,1,7645,49,27,2,1,2,4,1,8,3,0,1
2689,44,Male,Master's,Marketing,Senior,2,2,6107,24,22,12,2,4,4,3,8,1,2,1
2690,37,Female,Bachelor's,Sales,Manager,2,0,11623,37,21,6,0,4,4,4,6,1,0,2
2691,29,Female,Master's,Marketing,Lead,2,2,9013,114,10,8,1,4,4,3,9,3,0,2
2692,42,Male,Master's,Support,Mid,8,4,3868,94,17,10,4,3,4,3,4,4,3,2
2693,22,Male,High School,Product,Junior,0,0,2915,35,5,17,12,0,3,4,5,2,0,1
2694,29,Female,Master's,Marketing,Mid,17,8,4308,67,18,7,13,4,3,5,4,8,13,2
2695,50,Female,High School,Marketing,Senior,4,2,5149,55,17,4,3,4,3,5,5,3,0,2
2696,53,Male,Bachelor's,Engineering,Senior,1,0,8307,38,4,2,3,5,1,4,2,4,1,1
2697,59,Female,High School,Marketing,Mid,0,0,4527,62,22,1,0,1,3,5,5,6,0,3
2698,26,Female,Bachelor's,Finance,Mid,4,1,5066,6,7,5,4,1,2,5,10,10,2,2
2699,43,Male,Bachelor's,Finance,Mid,5,5,3513,118,25,26,0,2,3,3,8,6,2,3
2700,55,Non-binary,Master's,HR,Mid,0,0,3639,57,5,3,1,2,4,3,9,2,0,2
2701,22,Female,Bachelor's,Product,Mid,1,1,4818,79,8,6,4,2,5,2,7,6,0,2
2702,47,Female,Master's,Operations,Junior,7,3,2572,58,8,3,1,4,5,3,7,4,6,2
2703,31,Female,Bachelor's,Support,Mid,0,0,3858,47,11,2,0,1,3,5,6,5,0,2
2704,51,Male,Master's,Marketing,Mid,9,9,4300,4,9,2,7,2,2,4,2,7,4,1
2705,39,Male,Bachelor's,Marketing,Senior,5,2,6979,110,19,3,1,7,3,4,10,7,0,3
2706,38,Male,Bachelor's,Sales,Junior,2,0,2467,86,19,2,0,1,5,2,10,6,2,3
2707,47,Male,Bachelor's,Engineering,Lead,2,2,10919,35,9,6,0,4,4,2,9,10,2,2
2708,29,Male,Bachelor's,Operations,Senior,0,0,6546,95,23,10,1,5,3,3,5,6,0,3
2709,33,Female,Bachelor's,HR,Senior,8,4,6485,87,20,10,0,4,5,5,6,6,4,3
2710,48,Female,Master's,Support,Senior,0,0,5522,24,17,1,5,2,3,3,1,4,0,1
2711,29,Female,High School,Operations,Mid,1,1,4929,44,16,11,1,4,5,5,5,3,0,2
2712,46,Female,Master's,Marketing,Mid,4,1,4590,91,7,2,6,4,3,2,6,1,4,1
2713,25,Female,Master's,Sales,Manager,1,0,9520,18,26,1,0,7,3,4,10,3,1,2
2714,54,Male,Master's,Product,Senior,3,2,8006,6,22,6,2,1,4,4,2,3,0,1
2715,22,Male,Bachelor's,Engineering,Manager,8,0,13395,107,3,1,4,0,5,5,7,9,2,3
2716,40,Female,Bachelor's,Product,Senior,3,3,7353,57,21,0,4,7,5,1,4,3,0,1
2717,52,Female,Master's,HR,Junior,14,2,2772,104,19,2,3,3,4,3,5,8,4,3
2718,37,Male,Master's,Operations,Junior,9,6,2595,80,8,6,10,7,3,3,3,8,7,2
2719,35,Female,Bachelor's,HR,Senior,2,2,4785,65,5,1,1,2,3,5,5,3,0,2
2720,26,Male,Bachelor's,Marketing,Mid,2,1,4506,79,26,4,2,6,5,3,4,10,2,3
2721,47,Female,Bachelor's,HR,Mid,2,2,3997,38,26,5,8,0,4,1,10,10,0,2
2722,49,Female,Bachelor's,Product,Lead,4,1,10427,17,6,6,0,5,4,4,6,6,2,1
2723,23,Female,Master's,Sales,Mid,1,0,5016,102,2,11,0,6,3,4,2,8,0,2
2724,27,Non-binary,Bachelor's,HR,Mid,17,17,4247,0,24,2,1,2,4,4,3,8,12,2
2725,30,Female,Bachelor's,Finance,Lead,4,3,11081,62,25,0,4,0,3,5,10,10,1,3
2726,54,Female,Bachelor's,Sales,Lead,2,1,8552,2,19,1,1,4,4,4,1,10,0,1
2727,46,Female,Bachelor's,Operations,Mid,5,5,4427,20,13,2,0,2,5,5,7,9,2,3
2728,34,Female,Master's,Engineering,Lead,2,2,11120,29,6,6,2,0,4,4,9,9,2,2
2729,30,Female,Master's,Engineering,Lead,8,6,10191,10,6,0,3,3,4,3,2,8,7,1
2730,34,Male,Bachelor's,Marketing,Mid,4,4,4715,21,2,1,1,4,3,5,7,7,0,2
2731,52,Male,Master's,Marketing,Junior,0,0,2468,110,26,7,1,7,3,4,3,10,0,2
2732,32,Female,Bachelor's,Finance,Junior,0,0,2873,56,24,5,3,2,5,3,5,3,0,1
2733,25,Male,Bachelor's,Operations,Mid,10,2,3619,88,5,6,11,5,3,4,6,7,0,1
2734,55,Male,Bachelor's,Product,Mid,4,1,5334,2,11,8,4,7,5,3,8,4,1,1
2735,59,Non-binary,Bachelor's,Engineering,Manager,15,14,12863,29,11,7,6,5,4,2,4,2,5,1
2736,25,Female,Bachelor's,Engineering,Senior,0,0,9083,87,24,5,1,2,4,4,2,8,0,3
2737,59,Female,Bachelor's,Engineering,Senior,1,0,8767,44,14,2,1,0,5,4,3,2,0,2
2738,40,Male,Master's,Product,Manager,1,1,11638,35,13,20,2,7,4,4,8,1,1,3
2739,27,Male,Bachelor's,Engineering,Lead,4,4,9079,86,8,4,6,7,5,3,7,5,4,2
2740,55,Male,Master's,HR,Mid,2,2,4347,117,15,1,2,2,3,5,6,10,0,3
2741,39,Male,High School,Operations,Junior,0,0,2777,71,12,1,7,6,4,1,5,9,0,2
2742,34,Male,Master's,Sales,Senior,5,4,7394,63,3,5,17,4,4,3,5,5,2,2
2743,44,Male,Master's,Sales,Mid,3,0,5080,53,21,12,0,1,3,3,1,2,2,1
2744,40,Female,High School,Finance,Mid,1,0,4894,67,23,0,0,7,4,1,6,10,1,3
2745,32,Female,Master's,HR,Senior,3,1,5958,49,5,0,0,5,4,3,9,4,3,3
2746,22,Male,Bachelor's,Engineering,Lead,6,6,9533,102,6,10,1,7,5,4,8,8,5,3
2747,45,Male,Master's,Engineering,Mid,1,0,5386,106,2,12,0,7,3,5,10,7,0,3
2748,28,Female,Bachelor's,Marketing,Senior,1,0,6510,30,8,1,8,0,4,5,1,5,1,1
2749,46,Male,Bachelor's,Marketing,Mid,2,2,4465,28,5,2,0,3,3,4,6,4,0,1
2750,42,Female,Master's,Finance,Senior,6,1,7403,58,22,5,1,7,4,3,3,5,5,1
2751,36,Male,Bachelor's,Engineering,Junior,9,9,3206,35,17,2,0,2,4,4,6,7,0,2
2752,22,Male,High School,Finance,Lead,2,0,8762,76,26,10,10,4,4,4,9,5,2,3
2753,33,Male,Master's,HR,Junior,1,1,2735,104,2,0,4,2,3,3,6,8,0,2
2754,28,Male,Bachelor's,Sales,Senior,11,5,6927,72,11,0,9,3,3,4,8,7,9,2
2755,36,Female,Bachelor's,Engineering,Junior,35,15,3193,118,4,1,14,4,3,3,6,7,15,1
2756,42,Female,High School,Operations,Mid,5,0,3855,84,11,1,2,3,2,3,6,9,3,3
2757,40,Female,Bachelor's,Product,Mid,23,10,4514,114,9,0,1,4,4,4,7,8,8,3
2758,50,Male,PhD,HR,Mid,5,2,4711,66,6,0,0,1,5,4,10,8,4,3
2759,46,Female,Bachelor's,Engineering,Junior,6,1,3430,88,24,7,1,5,1,4,4,6,5,1
2760,54,Female,Bachelor's,Product,Mid,2,2,4362,88,2,0,4,4,2,3,8,7,2,2
2761,53,Female,Master's,Operations,Senior,2,0,6726,75,26,12,0,3,4,4,4,8,2,3
2762,56,Male,Master's,Marketing,Senior,0,0,7167,92,15,2,0,0,4,5,7,5,0,3
2763,59,Male,Bachelor's,Finance,Junior,8,3,3037,10,5,5,3,7,3,5,1,10,2,1
2764,47,Female,Bachelor's,Marketing,Senior,13,10,7611,115,28,1,4,5,3,3,9,2,2,2
2765,32,Female,Master's,Sales,Junior,4,0,2809,10,12,1,4,7,3,3,10,7,1,3
2766,56,Male,Master's,Marketing,Mid,2,0,3755,112,13,4,1,6,3,4,9,10,1,3
2767,29,Male,Bachelor's,Engineering,Mid,0,0,5614,25,17,4,6,1,3,3,7,3,0,2
2768,35,Male,High School,Operations,Senior,1,0,6403,52,4,7,3,2,3,1,8,10,0,1
2769,31,Female,Bachelor's,Marketing,Mid,1,1,4111,13,10,7,0,1,4,3,2,8,1,2
2770,23,Male,Bachelor's,Engineering,Manager,4,2,13172,63,1,5,6,1,4,4,10,6,4,2
2771,30,Female,Bachelor's,Sales,Mid,14,13,3818,79,11,2,12,2,2,4,10,4,3,1
2772,24,Female,Master's,Product,Junior,0,0,3434,119,16,11,0,4,4,3,7,2,0,3
2773,42,Female,High School,Operations,Mid,0,0,3800,9,11,4,1,7,4,3,1,7,0,1
2774,47,Female,Master's,Marketing,Lead,4,4,7493,30,9,23,2,1,5,4,3,1,2,1
2775,29,Male,Bachelor's,Finance,Senior,1,0,7414,94,2,8,0,7,3,3,6,7,0,3
2776,23,Female,Master's,Finance,Senior,10,5,7824,35,7,0,8,5,4,4,5,10,1,3
2777,27,Male,Master's,Operations,Lead,1,1,8046,9,19,1,1,7,4,1,5,10,0,2
2778,49,Female,High School,Finance,Lead,1,1,8794,25,18,4,6,1,3,3,9,7,0,2
2779,50,Female,Bachelor's,Marketing,Senior,1,1,6230,19,29,6,4,0,5,3,6,10,0,3
2780,47,Male,Bachelor's,Marketing,Junior,0,0,2327,43,20,3,3,5,4,4,3,3,0,1
2781,46,Female,Master's,Operations,Lead,4,4,7738,61,7,7,0,0,4,4,2,4,3,2
2782,33,Non-binary,Master's,Marketing,Junior,0,0,2907,72,23,1,0,5,2,3,9,4,0,2
2783,26,Male,Bachelor's,Product,Senior,2,1,7809,78,9,1,0,3,3,1,10,4,0,1
2784,55,Female,Bachelor's,Engineering,Senior,3,0,8823,8,12,0,1,2,4,3,4,9,3,1
2785,58,Female,Bachelor's,Sales,Senior,0,0,7875,70,29,4,1,5,3,4,5,6,0,3
2786,36,Female,Master's,Product,Mid,0,0,4902,89,3,5,7,5,4,2,9,10,0,2
2787,57,Male,Bachelor's,Product,Senior,3,3,7666,23,23,1,1,4,3,2,5,9,2,1
2788,36,Male,Bachelor's,Finance,Manager,5,2,13996,11,22,4,5,7,4,4,7,4,5,1
2789,44,Male,Bachelor's,Engineering,Junior,14,5,3719,59,26,0,2,4,4,4,2,7,11,3
2790,27,Female,High School,Operations,Mid,0,0,3469,83,16,0,6,7,1,3,2,10,0,1
2791,42,Male,Master's,Support,Senior,0,0,5842,119,7,6,14,3,4,3,4,9,0,2
2792,44,Female,High School,Finance,Manager,0,0,11500,77,23,2,1,4,3,5,8,10,0,3
2793,37,Male,Bachelor's,Engineering,Junior,2,2,3518,85,26,5,7,6,3,5,2,3,0,2
2794,36,Female,Bachelor's,Marketing,Junior,4,1,2429,15,5,8,3,7,2,3,10,3,1,1
2795,46,Male,Bachelor's,Operations,Junior,9,6,2290,28,25,9,6,6,3,4,7,6,6,3
2796,57,Male,Bachelor's,Support,Junior,5,0,2097,31,23,0,4,4,3,4,1,8,1,1
2797,32,Male,PhD,Operations,Lead,1,0,7463,82,7,3,2,6,5,5,9,1,0,2
2798,36,Male,Master's,Support,Senior,3,0,6083,118,28,6,1,7,3,3,10,4,1,3
2799,25,Female,Bachelor's,Support,Senior,12,3,4960,34,19,7,0,0,1,4,6,8,0,2
2800,42,Female,Bachelor's,Finance,Mid,1,1,4688,42,17,7,3,6,2,4,1,6,0,1
2801,34,Female,Master's,Marketing,Senior,3,2,5388,95,16,1,18,4,2,3,10,2,2,2
2802,43,Non-binary,Bachelor's,Finance,Junior,15,9,3302,118,21,1,5,4,4,4,6,8,5,3
2803,40,Female,Bachelor's,Support,Mid,6,6,4226,52,24,4,1,6,3,3,5,1,6,1
2804,55,Female,Master's,Support,Mid,6,5,3627,19,21,6,7,7,4,2,5,1,3,1
2805,35,Female,Master's,HR,Junior,1,0,2425,114,26,1,5,3,3,3,5,7,0,2
2806,25,Female,PhD,Engineering,Mid,2,1,5662,103,19,0,1,3,5,5,4,10,2,3
2807,48,Male,Master's,HR,Mid,0,0,4781,83,25,6,0,7,3,4,7,3,0,3
2808,50,Female,Master's,Engineering,Junior,4,1,3382,7,18,1,0,1,4,4,9,8,2,2
2809,49,Male,High School,Sales,Junior,0,0,2558,98,19,0,8,4,4,4,4,9,0,2
2810,56,Female,Bachelor's,Product,Senior,9,0,6547,41,28,0,7,4,3,2,2,8,1,1
2811,29,Female,Bachelor's,Operations,Junior,8,3,2221,76,4,1,1,5,4,3,2,1,8,2
2812,37,Male,Bachelor's,Finance,Manager,3,3,11584,104,26,4,1,4,4,4,2,1,0,2
2813,57,Male,Bachelor's,Sales,Junior,0,0,2569,69,1,2,6,0,3,5,7,6,0,3
2814,51,Female,Bachelor's,Sales,Senior,0,0,7009,110,27,0,11,6,4,3,4,1,0,1
2815,39,Female,Bachelor's,Operations,Lead,7,7,7478,15,4,0,6,5,5,3,4,8,6,1
2816,23,Male,Bachelor's,Operations,Manager,4,1,8569,68,4,1,3,4,4,2,1,6,4,1
2817,34,Female,High School,Engineering,Lead,6,1,9080,52,9,5,1,0,5,3,4,5,3,2
2818,25,Female,Bachelor's,HR,Mid,1,1,4817,44,8,0,2,1,3,3,6,6,0,2
2819,47,Female,Bachelor's,Marketing,Mid,3,2,4763,50,2,4,1,5,4,4,2,4,3,2
2820,46,Non-binary,Master's,Engineering,Mid,6,2,6354,97,29,0,6,6,5,3,4,1,0,3
2821,51,Female,Bachelor's,Marketing,Junior,3,1,2766,5,23,1,1,6,3,3,7,7,3,1
2822,32,Male,Bachelor's,Sales,Junior,4,0,2631,32,6,0,7,7,5,4,9,10,4,3
2823,28,Female,Master's,Marketing,Lead,7,5,9412,78,23,0,1,7,2,5,2,9,0,3
2824,52,Female,Bachelor's,HR,Senior,1,0,6229,14,11,5,6,2,5,3,8,4,1,1
2825,31,Male,High School,Engineering,Senior,0,0,8304,13,4,3,1,4,3,4,6,4,0,2
2826,34,Male,Bachelor's,Support,Manager,3,0,8588,38,14,8,2,5,2,3,8,9,2,2
2827,52,Male,Bachelor's,Operations,Senior,0,0,4408,62,21,0,3,6,5,5,2,4,0,3
2828,28,Female,Master's,Support,Senior,7,3,6527,4,22,0,0,3,3,4,1,10,2,2
2829,57,Female,Bachelor's,HR,Senior,6,0,6556,115,9,1,11,5,1,4,7,4,5,1
2830,41,Female,Master's,Product,Junior,10,5,3228,89,2,7,3,3,2,1,9,8,3,1
2831,25,Female,High School,HR,Mid,5,3,4140,111,27,1,2,4,4,4,9,4,2,3
2832,28,Female,Bachelor's,Product,Manager,0,0,12174,80,25,2,7,0,5,4,2,9,0,3
2833,22,Male,Bachelor's,Engineering,Manager,1,0,11714,106,26,1,8,3,2,3,4,8,0,2
2834,34,Male,Bachelor's,Operations,Lead,8,0,8404,110,1,0,2,5,4,3,1,5,1,1
2835,43,Male,Bachelor's,HR,Mid,0,0,3622,51,4,14,10,7,3,4,7,9,0,2
2836,42,Male,Bachelor's,Support,Lead,5,0,7257,15,12,3,0,5,4,4,2,8,4,2
2837,43,Female,Bachelor's,Product,Junior,7,7,3300,98,5,7,0,6,2,1,4,10,5,1
2838,49,Female,Bachelor's,Operations,Junior,2,1,2450,37,9,5,3,7,3,4,2,4,0,1
2839,30,Male,Bachelor's,Finance,Mid,1,1,5185,52,22,3,1,3,3,3,1,4,1,1
2840,47,Female,Master's,Finance,Mid,4,2,4504,86,4,0,2,1,4,2,7,1,4,1
2841,30,Female,Bachelor's,Finance,Mid,9,7,4517,76,16,5,1,6,5,4,6,4,8,3
2842,36,Male,Bachelor's,Marketing,Mid,1,1,4478,96,2,0,2,1,4,3,2,8,1,1
2843,31,Male,High School,HR,Junior,14,14,2669,92,16,2,6,1,2,3,4,5,5,2
2844,45,Male,Bachelor's,Engineering,Mid,4,1,4401,52,16,4,3,3,4,3,3,6,3,2
2845,29,Male,Master's,Support,Senior,24,3,5918,45,21,7,23,3,4,4,3,4,15,3
2846,45,Female,Bachelor's,Engineering,Senior,0,0,7683,97,24,5,6,5,2,3,3,5,0,2
2847,37,Male,Master's,Marketing,Junior,0,0,2574,97,24,5,1,4,2,5,4,10,0,3
2848,47,Male,Bachelor's,Engineering,Mid,8,8,4691,90,22,0,1,4,3,3,1,8,1,2
2849,48,Female,Master's,Product,Senior,10,1,7147,14,11,2,1,0,4,4,1,9,5,2
2850,58,Non-binary,High School,Finance,Mid,2,2,5483,58,1,0,7,7,4,3,7,3,0,1
2851,25,Male,Master's,Support,Mid,6,0,3762,49,15,6,0,3,4,4,5,10,3,3
2852,45,Male,Bachelor's,HR,Senior,10,9,6010,8,24,15,1,6,3,4,3,4,5,1
2853,40,Male,Bachelor's,Engineering,Manager,0,0,12313,25,4,1,9,7,3,3,9,1,0,1
2854,57,Male,Bachelor's,Engineering,Junior,4,2,3408,2,18,0,4,6,5,3,5,5,2,1
2855,31,Male,Bachelor's,Sales,Mid,9,1,4785,99,17,3,1,7,3,3,10,4,8,3
2856,46,Female,PhD,Sales,Mid,2,0,4548,46,7,9,0,4,5,1,3,6,2,1
2857,39,Male,Bachelor's,Sales,Senior,1,1,7626,4,18,4,7,4,4,3,9,6,0,3
2858,40,Male,Bachelor's,HR,Junior,7,4,2742,61,13,0,8,1,2,4,1,10,4,2
2859,57,Female,Bachelor's,Finance,Junior,2,1,3124,83,20,18,1,1,4,4,9,6,1,3
2860,31,Male,Bachelor's,Operations,Mid,0,0,4189,83,20,8,2,6,5,3,5,3,0,3
2861,54,Male,Bachelor's,Finance,Manager,16,16,12255,4,29,0,7,6,3,3,6,7,2,1
2862,26,Male,Master's,Support,Senior,4,1,5801,9,10,12,5,1,5,1,2,3,2,1
2863,56,Non-binary,Bachelor's,Finance,Senior,8,4,8295,79,1,2,6,2,3,3,8,6,8,1
2864,55,Male,Master's,HR,Lead,8,8,8628,62,2,2,2,7,4,4,3,10,2,3
2865,54,Female,Bachelor's,Product,Junior,0,0,2806,24,17,3,9,4,5,4,1,1,0,2
2866,42,Female,Bachelor's,Product,Lead,0,0,8821,43,22,8,1,1,5,3,7,8,0,2
2867,38,Male,Master's,HR,Senior,1,0,5811,24,29,5,0,1,4,3,3,7,0,2
2868,43,Non-binary,Bachelor's,Sales,Mid,1,1,5030,29,3,0,4,3,4,4,4,9,1,3
2869,58,Male,Bachelor's,Engineering,Lead,5,3,8669,13,17,15,3,6,1,3,5,3,3,1
2870,36,Male,Bachelor's,Marketing,Lead,4,4,8640,85,12,0,7,5,3,3,1,8,2,2
2871,56,Female,Bachelor's,Marketing,Lead,3,3,8613,42,24,6,0,1,3,4,9,2,0,2
2872,49,Female,Bachelor's,Operations,Junior,1,0,2790,27,12,5,7,3,2,4,7,9,1,1
2873,28,Female,Master's,Engineering,Manager,2,1,12683,93,20,1,1,0,3,3,2,1,2,2
2874,53,Male,Bachelor's,Operations,Manager,3,0,8296,18,10,0,4,1,3,5,1,10,1,1
2875,32,Male,Bachelor's,Sales,Mid,3,1,4143,101,7,10,0,5,5,3,2,7,1,2
2876,31,Female,Master's,Operations,Junior,0,0,2204,41,10,2,3,3,4,4,3,10,0,3
2877,30,Male,PhD,Engineering,Junior,5,4,3075,19,18,5,5,5,3,3,3,1,1,1
2878,35,Male,Bachelor's,Support,Manager,0,0,8467,98,22,3,1,1,5,4,8,6,0,3
2879,34,Male,Bachelor's,Engineering,Senior,2,1,7178,85,6,6,0,0,3,5,5,1,1,1
2880,46,Male,Bachelor's,Marketing,Mid,6,5,5018,78,7,3,3,1,4,3,9,4,1,3
2881,23,Female,Master's,Product,Mid,0,0,4518,10,28,1,7,3,4,4,3,7,0,2
2882,56,Male,Master's,Sales,Mid,4,2,5200,53,17,2,1,0,2,4,6,2,0,2
2883,28,Non-binary,Bachelor's,Support,Senior,2,0,6291,97,12,9,1,0,4,2,4,3,1,2
2884,42,Male,Bachelor's,HR,Mid,0,0,4540,23,17,3,1,0,2,4,8,4,0,2
2885,39,Female,Bachelor's,Support,Manager,1,0,8026,69,18,1,11,2,2,5,1,6,0,2
2886,24,Male,Master's,Support,Senior,14,2,5817,16,14,13,1,3,3,4,4,9,13,2
2887,32,Male,Bachelor's,Operations,Senior,3,0,5451,27,11,7,0,2,5,3,7,4,3,3
2888,45,Male,Master's,Marketing,Mid,29,13,4773,49,2,0,6,5,4,2,9,6,15,1
2889,40,Male,PhD,Operations,Junior,3,0,2481,94,21,34,4,0,4,3,1,7,2,3
2890,25,Female,High School,Operations,Mid,3,0,3996,99,1,5,0,2,4,2,8,4,1,2
2891,47,Non-binary,Bachelor's,HR,Mid,2,0,3656,54,11,0,16,1,3,4,2,6,1,1
2892,59,Female,Bachelor's,Sales,Junior,1,0,2068,72,2,1,3,2,4,2,4,3,0,1
2893,53,Male,Bachelor's,Engineering,Manager,1,0,11164,9,16,5,2,4,3,3,4,5,0,1
2894,57,Male,High School,Finance,Mid,2,0,5556,20,22,7,1,5,2,3,8,10,0,1
2895,58,Male,High School,Operations,Junior,3,0,2399,57,3,1,9,0,4,3,2,4,3,1
2896,54,Female,Master's,Finance,Junior,1,1,2949,33,20,1,1,0,2,4,7,7,0,2
2897,57,Female,Master's,Sales,Mid,1,1,4883,94,1,1,1,6,3,4,3,6,0,2
2898,24,Female,Bachelor's,Finance,Manager,1,1,13576,92,21,4,0,7,5,1,9,7,0,2
2899,30,Male,Bachelor's,Operations,Mid,2,1,4718,106,20,0,5,5,4,2,5,6,0,3
2900,29,Female,Bachelor's,HR,Mid,5,5,3761,42,8,0,3,5,4,2,8,2,4,1
2901,54,Male,Master's,Finance,Senior,9,6,6043,10,19,5,3,3,3,3,5,7,4,1
2902,27,Female,Master's,Sales,Mid,1,0,5664,32,26,7,0,1,3,1,1,8,0,1
2903,25,Female,Bachelor's,Sales,Junior,1,0,3373,57,1,3,4,6,4,4,9,7,1,2
2904,34,Female,Bachelor's,Product,Junior,2,2,3183,45,29,2,5,5,4,3,10,4,0,3
2905,23,Female,High School,Product,Mid,11,1,4546,60,26,2,1,6,4,5,7,4,4,3
2906,26,Male,High School,HR,Junior,0,0,2740,61,5,2,6,5,5,3,4,5,0,2
2907,48,Female,Bachelor's,Finance,Junior,5,0,2967,0,1,16,1,6,5,3,7,9,2,2
2908,53,Male,Master's,Finance,Lead,3,0,9392,20,11,7,5,3,3,4,5,5,3,1
2909,42,Female,Master's,Product,Junior,0,0,3404,61,21,1,0,5,5,4,10,2,0,3
2910,29,Male,Bachelor's,Engineering,Senior,1,1,8396,63,9,2,3,2,4,4,9,5,1,1
2911,59,Female,Master's,Marketing,Senior,1,1,5784,86,5,3,13,4,4,5,2,3,1,2
2912,29,Female,Master's,Sales,Mid,10,9,4434,72,2,4,15,4,2,3,4,10,7,1
2913,24,Female,Bachelor's,Engineering,Mid,3,2,5774,55,13,3,1,4,4,4,6,8,2,2
2914,24,Female,Bachelor's,Sales,Junior,4,0,2890,0,18,8,2,5,5,3,5,10,1,2
